Pubchem_CID,Inchikey,Targets ,Canonical_smiles,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TAS2R38,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TEAD1,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TERT,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TFAP2B,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TGFB1,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TIMP2,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TIMP3,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TLR4,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TNF,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TNFRSF10A,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TNFRSF10B,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TNFRSF9,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TPPP3,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,TYR,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,UCP2,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,ULK1,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,VIM,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,WEE1,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,WNT11,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,XDH,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,XIAP,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12457,JISRTQBQFQMSLG-UHFFFAOYSA-M,ZEB1,S(O)(=O)(=O)[O-].O1c2c(OC1)cc-1c(CC[n+]3c-1cc1c(c3)c(OC)c(OC)cc1)c2,
12473,WRHZVMBBRYBTKZ-UHFFFAOYSA-N,L3HYPDH,OC(=O)c1[nH]ccc1,
12479,FBSAITBEAPNWJG-UHFFFAOYSA-N,CA1,CC(=O)Oc1ccccc1OC(=O)C,
12479,FBSAITBEAPNWJG-UHFFFAOYSA-N,CA2,CC(=O)Oc1ccccc1OC(=O)C,
12555,CNBGNNVCVSKAQZ-UHFFFAOYSA-N,CYP2D6,CN(CCCOc1nn(c2c1cccc2)Cc1ccccc1)C,
12555,CNBGNNVCVSKAQZ-UHFFFAOYSA-N,IRAK4,CN(CCCOc1nn(c2c1cccc2)Cc1ccccc1)C,
12587,FGKJLKRYENPLQH-UHFFFAOYSA-N,BCAT1,OC(=O)CCC(C)C,
12647,UKAUYVFTDYCKQA-VKHMYHEASA-N,RHOT1,OC(=O)C(N)CCO,
12647,UKAUYVFTDYCKQA-VKHMYHEASA-N,RHOT2,OC(=O)C(N)CCO,
12649,WKEWHSLZDDZONF-UHFFFAOYSA-N,TYR,CC(c1ccc(=O)c(cc1)O)C,
12717,URJHVPKUWOUENU-UHFFFAOYSA-N,ADSS,O=CN(CC(=O)O)O,
12717,URJHVPKUWOUENU-UHFFFAOYSA-N,ADSSL1,O=CN(CC(=O)O)O,
12748,QMHIMXFNBOYPND-UHFFFAOYSA-N,TSHR,Cc1cscn1,
12835,QLWKTGDEPLRFAT-UHFFFAOYSA-N,MTNR1A,OCCc1c[nH]c2c1cc(OC)cc2,
12835,QLWKTGDEPLRFAT-UHFFFAOYSA-N,MTNR1B,OCCc1c[nH]c2c1cc(OC)cc2,
12921,PQRKPYLNZGDCFH-UHFFFAOYSA-N,SCD,CCCCCCCCC1=C(C1)CCCCCCCC(=O)O,
13019,CVNOWLNNPYYEOH-UHFFFAOYSA-N,CA12,N#Cc1ccc(cc1)O,
13019,CVNOWLNNPYYEOH-UHFFFAOYSA-N,CA2,N#Cc1ccc(cc1)O,
13019,CVNOWLNNPYYEOH-UHFFFAOYSA-N,CA3,N#Cc1ccc(cc1)O,
13052,JZKXXXDKRQWDET-UHFFFAOYSA-N,FARS2,Oc1cc(ccc1)CC(N)C(O)=O,
13052,JZKXXXDKRQWDET-UHFFFAOYSA-N,TH,Oc1cc(ccc1)CC(N)C(O)=O,
13165,OMIGHNLMNHATMP-UHFFFAOYSA-N,TSHR,OCCOC(=O)C=C,
13195,XLSZMDLNRCVEIJ-UHFFFAOYSA-N,ALDH1A1,Cc1c[nH]cn1,
13195,XLSZMDLNRCVEIJ-UHFFFAOYSA-N,CA2,Cc1c[nH]cn1,
13195,XLSZMDLNRCVEIJ-UHFFFAOYSA-N,CA5A,Cc1c[nH]cn1,
13195,XLSZMDLNRCVEIJ-UHFFFAOYSA-N,CA5B,Cc1c[nH]cn1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,MYC,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,SRC,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,VEGFA,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,ABCA2,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,ABCA3,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,ABCB1,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,ATP2C1,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,BIRC5,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,CASP9,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,CDKN1A,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,ITGA2,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,ITGA5,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,JUN,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,KDR,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,PGP,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,SOD2,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,STMN4,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,TBXAS1,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,TOP1,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13342,JXLYSJRDGCGARV-CFWMRBGOSA-N,TUBB2B,COc1cc2N(C)[C@@H]3[C@@]4(c2cc1[C@]1(C[C@H]2CN(CCc5c1[nH]c1c5cccc1)C[C@](C2)(O)CC)C(=O)OC)CCN1[C@H]4[C@@]([C@H]([C@]3(O)C(=O)OC)OC(=O)C)(CC)C=CC1,
13387,SECXISVLQFMRJM-UHFFFAOYSA-N,ATAD2,O=C1N(CCC1)C,
13387,SECXISVLQFMRJM-UHFFFAOYSA-N,BRD1,O=C1N(CCC1)C,
13387,SECXISVLQFMRJM-UHFFFAOYSA-N,CREBBP,O=C1N(CCC1)C,
13387,SECXISVLQFMRJM-UHFFFAOYSA-N,PBRM1,O=C1N(CCC1)C,
13387,SECXISVLQFMRJM-UHFFFAOYSA-N,PHIP,O=C1N(CCC1)C,
13414,JJPSZKIOGBRMHK-UHFFFAOYSA-N,CYP1A2,Cc1ccc2c(c1)ccc(n2)C,
13436,GUUVPOWQJOLRAS-UHFFFAOYSA-N,HSD17B10,c1ccc(cc1)SSc1ccccc1,
13436,GUUVPOWQJOLRAS-UHFFFAOYSA-N,SMN1,c1ccc(cc1)SSc1ccccc1,
13622,LPYUENQFPVNPHY-UHFFFAOYSA-N,TP53,COc1cccc(c1O)O,
13622,LPYUENQFPVNPHY-UHFFFAOYSA-N,ALDH1A1,COc1cccc(c1O)O,
13622,LPYUENQFPVNPHY-UHFFFAOYSA-N,ALOX15,COc1cccc(c1O)O,
13622,LPYUENQFPVNPHY-UHFFFAOYSA-N,HSD17B10,COc1cccc(c1O)O,
13622,LPYUENQFPVNPHY-UHFFFAOYSA-N,KDM4E,COc1cccc(c1O)O,
13622,LPYUENQFPVNPHY-UHFFFAOYSA-N,LMNA,COc1cccc(c1O)O,
13650,MJKVTPMWOKAVMS-UHFFFAOYSA-N,DAO,O=c1oc2ccccc2cc1O,
13849,WQEPLUUGTLDZJY-UHFFFAOYSA-N,NR1I3,OC(=O)CCCCCCCCCCCCCC,
13849,WQEPLUUGTLDZJY-UHFFFAOYSA-N,RXRA,OC(=O)CCCCCCCCCCCCCC,
14044,WNNNWFKQCKFSDK-UHFFFAOYSA-N,CTH,OC(=O)C(N)CC=C,
14090,OJUGVDODNPJEEC-UHFFFAOYSA-N,ALDH1A1,O=CC(=O)c1ccccc1,
14090,OJUGVDODNPJEEC-UHFFFAOYSA-N,TDP1,O=CC(=O)c1ccccc1,
14257,RSJKGSCJYJTIGS-UHFFFAOYSA-N,B2M,C(CCCCC)CCCCC,
14257,RSJKGSCJYJTIGS-UHFFFAOYSA-N,CD1D,C(CCCCC)CCCCC,
14257,RSJKGSCJYJTIGS-UHFFFAOYSA-N,KCNK1,C(CCCCC)CCCCC,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,HIF1A,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,PARP1,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,TP53,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,VEGFA,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,ATF6,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,BAD,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,BAX,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,CASP3,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,CASP9,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,CDKN1A,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,EIF2AK3,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,ERN1,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,GSS,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,HDAC3,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,HDAC4,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,HSPA5,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,IGKV2D-29,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,ITGA2B,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,MAP2,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,MAPK1,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,MAPT,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,NFE2L2,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,NOX2,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,PDE10A,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,ROS1,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,TBXAS1,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,TOP2A,n1c(C)c(nc(C)c1C)C,
14296,FINHMKGKINIASC-UHFFFAOYSA-N,TOP2B,n1c(C)c(nc(C)c1C)C,
14530,UCQUAMAQHHEXGD-UHFFFAOYSA-N,PTGS2,Oc1cc(ccc1O)C(=O)C,
14530,UCQUAMAQHHEXGD-UHFFFAOYSA-N,TNF,Oc1cc(ccc1O)C(=O)C,
14536,ZTNANFDSJRRZRJ-UHFFFAOYSA-N,CYP1A2,Cc1cc(C)c2c(n1)cccc2,
14707,ZQHYKVKNPWDQSL-UHFFFAOYSA-N,OPRD1,Oc1ccc2c(c1)C1(C)CCN(C(C2)C1C)CCc1ccccc1,
14707,ZQHYKVKNPWDQSL-UHFFFAOYSA-N,OPRK1,Oc1ccc2c(c1)C1(C)CCN(C(C2)C1C)CCc1ccccc1,
14707,ZQHYKVKNPWDQSL-UHFFFAOYSA-N,OPRM1,Oc1ccc2c(c1)C1(C)CCN(C(C2)C1C)CCc1ccccc1,
14925,KQTIIICEAUMSDG-UHFFFAOYSA-N,ACO2,OC(=O)C(CC(O)=O)CC(O)=O,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,STAT3,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,CASP3,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,CCL11,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,CSF2,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,CYP11B2,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,G6PC,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,GPT2,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,GSK3B,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,HMGB1,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,HMOX1,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,HSD11B1,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,HSD11B2,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,IL2,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,IL6,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,IRS1,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
14982,LPLVUJXQOOQHMX-QWBHMCJMSA-N,IRS2,O[C@@H]1[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@H]([C@@H]([C@H]2O)O)O)[C@H](O[C@@H]([C@H]1O)C(=O)O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2C(=O)C=C2[C@@]1(C)CC[C@@]1([C@H]2C[C@](C)(CC1)C(=O)O)C)C)C,
